District_Name,UnitName,year,firs
BELAGAVI DIST,MURGOD PS,2023,188.43
BELAGAVI DIST,MURGOD PS,2024,197.85
BELAGAVI DIST,KHANAPUR PS,2019,135.73
BELAGAVI DIST,KHANAPUR PS,2020,149.31
BELAGAVI DIST,KHANAPUR PS,2021,162.88
BELAGAVI DIST,KHANAPUR PS,2022,176.45
BELAGAVI DIST,KHANAPUR PS,2023,190.03
BELAGAVI DIST,KHANAPUR PS,2024,203.6
BELAGAVI DIST,CHIKKODI PS,2019,137.87
BELAGAVI DIST,CHIKKODI PS,2020,151.65
BELAGAVI DIST,CHIKKODI PS,2021,165.44
BELAGAVI DIST,CHIKKODI PS,2022,179.23
BELAGAVI DIST,CHIKKODI PS,2023,193.01
BELAGAVI DIST,CHIKKODI PS,2024,206.8
BELAGAVI DIST,SANKESHWAR PS,2019,138.13
BELAGAVI DIST,SANKESHWAR PS,2020,151.95
BELAGAVI DIST,SANKESHWAR PS,2021,165.76
BELAGAVI DIST,SANKESHWAR PS,2022,179.57
BELAGAVI DIST,SANKESHWAR PS,2023,193.39
BELAGAVI DIST,SANKESHWAR PS,2024,207.2
BELAGAVI DIST,YAMAKANMARDI PS,2019,140.13
BELAGAVI DIST,YAMAKANMARDI PS,2020,154.15
BELAGAVI DIST,YAMAKANMARDI PS,2021,168.16
BELAGAVI DIST,YAMAKANMARDI PS,2022,182.17
BELAGAVI DIST,YAMAKANMARDI PS,2023,196.19
BELAGAVI DIST,YAMAKANMARDI PS,2024,210.2
BELAGAVI DIST,GHATAPRABHA PS,2019,154.27
BELAGAVI DIST,GHATAPRABHA PS,2020,169.69
BELAGAVI DIST,GHATAPRABHA PS,2021,185.12
BELAGAVI DIST,GHATAPRABHA PS,2022,200.55
BELAGAVI DIST,GHATAPRABHA PS,2023,215.97
BELAGAVI DIST,GHATAPRABHA PS,2024,231.4
BELAGAVI DIST,RAIBAG PS,2019,159.87
BELAGAVI DIST,RAIBAG PS,2020,175.85
BELAGAVI DIST,RAIBAG PS,2021,191.84
BELAGAVI DIST,RAIBAG PS,2022,207.83
BELAGAVI DIST,RAIBAG PS,2023,223.81
BELAGAVI DIST,RAIBAG PS,2024,239.8
BELAGAVI DIST,BAILAHONGAL PS,2019,175.2
BELAGAVI DIST,BAILAHONGAL PS,2020,192.72
BELAGAVI DIST,BAILAHONGAL PS,2021,210.24
BELAGAVI DIST,BAILAHONGAL PS,2022,227.76
BELAGAVI DIST,BAILAHONGAL PS,2023,245.28
BELAGAVI DIST,BAILAHONGAL PS,2024,262.8
BELAGAVI DIST,ATHANI PS,2017,210.4
BELAGAVI DIST,ATHANI PS,2018,225.43
BELAGAVI DIST,ATHANI PS,2019,240.46
BELAGAVI DIST,ATHANI PS,2020,255.49
BELAGAVI DIST,ATHANI PS,2021,270.51
BELAGAVI DIST,ATHANI PS,2022,285.54
BELAGAVI DIST,ATHANI PS,2023,300.57
BELAGAVI DIST,ATHANI PS,2024,315.6
BELAGAVI DIST,SOUNDATTI PS,2019,216.13
BELAGAVI DIST,SOUNDATTI PS,2020,237.75
BELAGAVI DIST,SOUNDATTI PS,2021,259.36
BELAGAVI DIST,SOUNDATTI PS,2022,280.97
BELAGAVI DIST,SOUNDATTI PS,2023,302.59
BELAGAVI DIST,SOUNDATTI PS,2024,324.2
BENGALURU CITY,WEST WOMEN PS,2024,2.4
BENGALURU CITY,CYBER CRIME POLICE STATION,2019,7.0
BENGALURU CITY,CYBER CRIME POLICE STATION,2020,7.7
BENGALURU CITY,CYBER CRIME POLICE STATION,2021,8.4
BENGALURU CITY,CYBER CRIME POLICE STATION,2022,9.1
BENGALURU CITY,CYBER CRIME POLICE STATION,2023,9.8
BENGALURU CITY,CYBER CRIME POLICE STATION,2024,10.5
BENGALURU CITY,HULIMAVU TRAFFIC PS,2016,8.71
BENGALURU CITY,HULIMAVU TRAFFIC PS,2017,9.26
BENGALURU CITY,HULIMAVU TRAFFIC PS,2018,9.8
BENGALURU CITY,HULIMAVU TRAFFIC PS,2019,10.34
BENGALURU CITY,HULIMAVU TRAFFIC PS,2020,10.89
BENGALURU CITY,HULIMAVU TRAFFIC PS,2021,11.43
BENGALURU CITY,HULIMAVU TRAFFIC PS,2022,11.98
BENGALURU CITY,HULIMAVU TRAFFIC PS,2023,12.52
BENGALURU CITY,HULIMAVU TRAFFIC PS,2024,13.07
BENGALURU CITY,CUBBONPARK TRAFFIC PS,2019,11.36
BENGALURU CITY,CUBBONPARK TRAFFIC PS,2020,12.5
BENGALURU CITY,CUBBONPARK TRAFFIC PS,2021,13.63
BENGALURU CITY,CUBBONPARK TRAFFIC PS,2022,14.77
BENGALURU CITY,CUBBONPARK TRAFFIC PS,2023,15.9
BENGALURU CITY,CUBBONPARK TRAFFIC PS,2024,17.04
BENGALURU CITY,CHICKABANAVARA TRAFFIC PS,2024,12.8
BENGALURU CITY,HIGH GROUNDS TRAFFIC PS,2016,13.42
BENGALURU CITY,HIGH GROUNDS TRAFFIC PS,2017,14.26
BENGALURU CITY,HIGH GROUNDS TRAFFIC PS,2018,15.1
BENGALURU CITY,HIGH GROUNDS TRAFFIC PS,2019,15.94
BENGALURU CITY,HIGH GROUNDS TRAFFIC PS,2020,16.78
BENGALURU CITY,HIGH GROUNDS TRAFFIC PS,2021,17.62
BENGALURU CITY,HIGH GROUNDS TRAFFIC PS,2022,18.46
BENGALURU CITY,HIGH GROUNDS TRAFFIC PS,2023,19.29
BENGALURU CITY,HIGH GROUNDS TRAFFIC PS,2024,20.13
BENGALURU CITY,JAYANAGAR TRAFFIC PS,2016,13.6
BENGALURU CITY,JAYANAGAR TRAFFIC PS,2017,14.45
BENGALURU CITY,JAYANAGAR TRAFFIC PS,2018,15.3
BENGALURU CITY,JAYANAGAR TRAFFIC PS,2019,16.15
BENGALURU CITY,JAYANAGAR TRAFFIC PS,2020,17.0
BENGALURU CITY,JAYANAGAR TRAFFIC PS,2021,17.85
BENGALURU CITY,JAYANAGAR TRAFFIC PS,2022,18.7
BENGALURU CITY,JAYANAGAR TRAFFIC PS,2023,19.55
BENGALURU CITY,JAYANAGAR TRAFFIC PS,2024,20.4
BENGALURU CITY,WILSONGARDEN TRAFFIC PS,2016,14.0
BENGALURU CITY,WILSONGARDEN TRAFFIC PS,2017,14.88
BENGALURU CITY,WILSONGARDEN TRAFFIC PS,2018,15.75
BENGALURU CITY,WILSONGARDEN TRAFFIC PS,2019,16.62
BENGALURU CITY,WILSONGARDEN TRAFFIC PS,2020,17.5
BENGALURU CITY,WILSONGARDEN TRAFFIC PS,2021,18.38
BENGALURU CITY,WILSONGARDEN TRAFFIC PS,2022,19.25
BENGALURU CITY,WILSONGARDEN TRAFFIC PS,2023,20.12
BENGALURU CITY,WILSONGARDEN TRAFFIC PS,2024,21.0
BENGALURU CITY,ADUGODI TRAFFIC PS,2016,14.49
BENGALURU CITY,ADUGODI TRAFFIC PS,2017,15.39
BENGALURU CITY,ADUGODI TRAFFIC PS,2018,16.3
BENGALURU CITY,ADUGODI TRAFFIC PS,2019,17.21
BENGALURU CITY,ADUGODI TRAFFIC PS,2020,18.11
BENGALURU CITY,ADUGODI TRAFFIC PS,2021,19.02
BENGALURU CITY,ADUGODI TRAFFIC PS,2022,19.92
BENGALURU CITY,ADUGODI TRAFFIC PS,2023,20.83
BENGALURU CITY,ADUGODI TRAFFIC PS,2024,21.73
BENGALURU CITY,ASHOKNAGAR TRAFFIC PS,2016,14.67
BENGALURU CITY,ASHOKNAGAR TRAFFIC PS,2017,15.58
BENGALURU CITY,ASHOKNAGAR TRAFFIC PS,2018,16.5
BENGALURU CITY,ASHOKNAGAR TRAFFIC PS,2019,17.42
BENGALURU CITY,ASHOKNAGAR TRAFFIC PS,2020,18.33
BENGALURU CITY,ASHOKNAGAR TRAFFIC PS,2021,19.25
BENGALURU CITY,ASHOKNAGAR TRAFFIC PS,2022,20.17
BENGALURU CITY,ASHOKNAGAR TRAFFIC PS,2023,21.08
BENGALURU CITY,ASHOKNAGAR TRAFFIC PS,2024,22.0
BENGALURU CITY,CHIKKAJALA TRAFFIC PS,2016,14.8
BENGALURU CITY,CHIKKAJALA TRAFFIC PS,2017,15.72
BENGALURU CITY,CHIKKAJALA TRAFFIC PS,2018,16.65
BENGALURU CITY,CHIKKAJALA TRAFFIC PS,2019,17.57
BENGALURU CITY,CHIKKAJALA TRAFFIC PS,2020,18.5
BENGALURU CITY,CHIKKAJALA TRAFFIC PS,2021,19.43
BENGALURU CITY,CHIKKAJALA TRAFFIC PS,2022,20.35
BENGALURU CITY,CHIKKAJALA TRAFFIC PS,2023,21.27
BENGALURU CITY,CHIKKAJALA TRAFFIC PS,2024,22.2
BENGALURU CITY,SHIVAJINAGAR PS,2018,14.86
BENGALURU CITY,SHIVAJINAGAR PS,2019,16.1
BENGALURU CITY,SHIVAJINAGAR PS,2020,17.33
BENGALURU CITY,SHIVAJINAGAR PS,2021,18.57
BENGALURU CITY,SHIVAJINAGAR PS,2022,19.81
BENGALURU CITY,SHIVAJINAGAR PS,2023,21.05
BENGALURU CITY,SHIVAJINAGAR PS,2024,22.29
BENGALURU CITY,BANASAWADI TRAFFIC PS,2016,15.1
BENGALURU CITY,BANASAWADI TRAFFIC PS,2017,16.04
BENGALURU CITY,BANASAWADI TRAFFIC PS,2018,16.99
BENGALURU CITY,BANASAWADI TRAFFIC PS,2019,17.93
BENGALURU CITY,BANASAWADI TRAFFIC PS,2020,18.88
BENGALURU CITY,BANASAWADI TRAFFIC PS,2021,19.82
BENGALURU CITY,BANASAWADI TRAFFIC PS,2022,20.76
BENGALURU CITY,BANASAWADI TRAFFIC PS,2023,21.71
BENGALURU CITY,BANASAWADI TRAFFIC PS,2024,22.65
BENGALURU CITY,PULAKESHINAGAR TRAFFIC PS,2017,15.4
BENGALURU CITY,PULAKESHINAGAR TRAFFIC PS,2018,16.5
BENGALURU CITY,PULAKESHINAGAR TRAFFIC PS,2019,17.6
BENGALURU CITY,PULAKESHINAGAR TRAFFIC PS,2020,18.7
BENGALURU CITY,PULAKESHINAGAR TRAFFIC PS,2021,19.8
BENGALURU CITY,PULAKESHINAGAR TRAFFIC PS,2022,20.9
BENGALURU CITY,PULAKESHINAGAR TRAFFIC PS,2023,22.0
BENGALURU CITY,PULAKESHINAGAR TRAFFIC PS,2024,23.1
BENGALURU CITY,BASAVANAGUDI WOMEN PS,2017,18.27
BENGALURU CITY,BASAVANAGUDI WOMEN PS,2018,19.57
BENGALURU CITY,BASAVANAGUDI WOMEN PS,2019,20.88
BENGALURU CITY,BASAVANAGUDI WOMEN PS,2020,22.18
BENGALURU CITY,BASAVANAGUDI WOMEN PS,2021,23.49
BENGALURU CITY,BASAVANAGUDI WOMEN PS,2022,24.79
BENGALURU CITY,BASAVANAGUDI WOMEN PS,2023,26.1
BENGALURU CITY,BASAVANAGUDI WOMEN PS,2024,27.4
BENGALURU CITY,PUTTENAHALLI PS,2017,19.9
BENGALURU CITY,PUTTENAHALLI PS,2018,21.32
BENGALURU CITY,PUTTENAHALLI PS,2019,22.74
BENGALURU CITY,PUTTENAHALLI PS,2020,24.16
BENGALURU CITY,PUTTENAHALLI PS,2021,25.59
BENGALURU CITY,PUTTENAHALLI PS,2022,27.01
BENGALURU CITY,PUTTENAHALLI PS,2023,28.43
BENGALURU CITY,PUTTENAHALLI PS,2024,29.85
BENGALURU CITY,MICO LAYOUT TRAFFIC PS,2016,20.7
BENGALURU CITY,MICO LAYOUT TRAFFIC PS,2017,21.99
BENGALURU CITY,MICO LAYOUT TRAFFIC PS,2018,23.29
BENGALURU CITY,MICO LAYOUT TRAFFIC PS,2019,24.58
BENGALURU CITY,MICO LAYOUT TRAFFIC PS,2020,25.88
BENGALURU CITY,MICO LAYOUT TRAFFIC PS,2021,27.17
BENGALURU CITY,MICO LAYOUT TRAFFIC PS,2022,28.46
BENGALURU CITY,MICO LAYOUT TRAFFIC PS,2023,29.76
BENGALURU CITY,MICO LAYOUT TRAFFIC PS,2024,31.05
BENGALURU CITY,MALLESHWARAM TRAFFIC PS,2018,21.6
BENGALURU CITY,MALLESHWARAM TRAFFIC PS,2019,23.4
BENGALURU CITY,MALLESHWARAM TRAFFIC PS,2020,25.2
BENGALURU CITY,MALLESHWARAM TRAFFIC PS,2021,27.0
BENGALURU CITY,MALLESHWARAM TRAFFIC PS,2022,28.8
BENGALURU CITY,MALLESHWARAM TRAFFIC PS,2023,30.6
BENGALURU CITY,MALLESHWARAM TRAFFIC PS,2024,32.4
BENGALURU CITY,VICTORIA HOSPITAL PS,2016,21.6
BENGALURU CITY,AIRPORT TRAFFIC PS,2016,23.11
BENGALURU CITY,AIRPORT TRAFFIC PS,2017,24.56
BENGALURU CITY,AIRPORT TRAFFIC PS,2018,26.0
BENGALURU CITY,AIRPORT TRAFFIC PS,2019,27.44
BENGALURU CITY,AIRPORT TRAFFIC PS,2020,28.89
BENGALURU CITY,AIRPORT TRAFFIC PS,2021,30.33
BENGALURU CITY,AIRPORT TRAFFIC PS,2022,31.78
BENGALURU CITY,AIRPORT TRAFFIC PS,2023,33.22
BENGALURU CITY,AIRPORT TRAFFIC PS,2024,34.67
BENGALURU CITY,K G HALLI TRAFFIC PS,2017,23.6
BENGALURU CITY,K G HALLI TRAFFIC PS,2018,25.29
BENGALURU CITY,K G HALLI TRAFFIC PS,2019,26.97
BENGALURU CITY,K G HALLI TRAFFIC PS,2020,28.66
BENGALURU CITY,K G HALLI TRAFFIC PS,2021,30.34
BENGALURU CITY,K G HALLI TRAFFIC PS,2022,32.03
BENGALURU CITY,K G HALLI TRAFFIC PS,2023,33.71
BENGALURU CITY,K G HALLI TRAFFIC PS,2024,35.4
BENGALURU CITY,DEVANAHALLI PS,2017,24.0
BENGALURU CITY,DEVANAHALLI PS,2018,25.71
BENGALURU CITY,DEVANAHALLI PS,2019,27.43
BENGALURU CITY,DEVANAHALLI PS,2020,29.14
BENGALURU CITY,DEVANAHALLI PS,2021,30.86
BENGALURU CITY,DEVANAHALLI PS,2022,32.57
BENGALURU CITY,DEVANAHALLI PS,2023,34.29
BENGALURU CITY,DEVANAHALLI PS,2024,36.0
BENGALURU CITY,JEEVAN BHIMA NAGAR (INDIRANAGAR) TRAFFIC PS,2019,24.0
BENGALURU CITY,JEEVAN BHIMA NAGAR (INDIRANAGAR) TRAFFIC PS,2020,26.4
BENGALURU CITY,JEEVAN BHIMA NAGAR (INDIRANAGAR) TRAFFIC PS,2021,28.8
BENGALURU CITY,JEEVAN BHIMA NAGAR (INDIRANAGAR) TRAFFIC PS,2022,31.2
BENGALURU CITY,JEEVAN BHIMA NAGAR (INDIRANAGAR) TRAFFIC PS,2023,33.6
BENGALURU CITY,JEEVAN BHIMA NAGAR (INDIRANAGAR) TRAFFIC PS,2024,36.0
BENGALURU CITY,JAYAPRAKASH NAGAR PS,2017,24.1
BENGALURU CITY,JAYAPRAKASH NAGAR PS,2018,25.82
BENGALURU CITY,JAYAPRAKASH NAGAR PS,2019,27.54
BENGALURU CITY,JAYAPRAKASH NAGAR PS,2020,29.26
BENGALURU CITY,JAYAPRAKASH NAGAR PS,2021,30.99
BENGALURU CITY,JAYAPRAKASH NAGAR PS,2022,32.71
BENGALURU CITY,JAYAPRAKASH NAGAR PS,2023,34.43
BENGALURU CITY,JAYAPRAKASH NAGAR PS,2024,36.15
BENGALURU CITY,SIDDAPURA PS,2016,24.27
BENGALURU CITY,SIDDAPURA PS,2017,25.78
BENGALURU CITY,SIDDAPURA PS,2018,27.3
BENGALURU CITY,SIDDAPURA PS,2019,28.82
BENGALURU CITY,SIDDAPURA PS,2020,30.33
BENGALURU CITY,SIDDAPURA PS,2021,31.85
BENGALURU CITY,SIDDAPURA PS,2022,33.37
BENGALURU CITY,SIDDAPURA PS,2023,34.88
BENGALURU CITY,SIDDAPURA PS,2024,36.4
BENGALURU CITY,KAMAKSHIPALYA TRAFFIC PS,2017,24.7
BENGALURU CITY,KAMAKSHIPALYA TRAFFIC PS,2018,26.46
BENGALURU CITY,KAMAKSHIPALYA TRAFFIC PS,2019,28.23
BENGALURU CITY,KAMAKSHIPALYA TRAFFIC PS,2020,29.99
BENGALURU CITY,KAMAKSHIPALYA TRAFFIC PS,2021,31.76
BENGALURU CITY,KAMAKSHIPALYA TRAFFIC PS,2022,33.52
BENGALURU CITY,KAMAKSHIPALYA TRAFFIC PS,2023,35.29
BENGALURU CITY,KAMAKSHIPALYA TRAFFIC PS,2024,37.05
BENGALURU CITY,CHICKPET TRAFFIC PS,2017,24.8
BENGALURU CITY,CHICKPET TRAFFIC PS,2018,26.57
BENGALURU CITY,CHICKPET TRAFFIC PS,2019,28.34
BENGALURU CITY,CHICKPET TRAFFIC PS,2020,30.11
BENGALURU CITY,CHICKPET TRAFFIC PS,2021,31.89
BENGALURU CITY,CHICKPET TRAFFIC PS,2022,33.66
BENGALURU CITY,CHICKPET TRAFFIC PS,2023,35.43
BENGALURU CITY,CHICKPET TRAFFIC PS,2024,37.2
BENGALURU CITY,HALASUR GATE TRAFFIC PS,2016,26.04
BENGALURU CITY,HALASUR GATE TRAFFIC PS,2017,27.67
BENGALURU CITY,HALASUR GATE TRAFFIC PS,2018,29.3
BENGALURU CITY,HALASUR GATE TRAFFIC PS,2019,30.93
BENGALURU CITY,HALASUR GATE TRAFFIC PS,2020,32.56
BENGALURU CITY,HALASUR GATE TRAFFIC PS,2021,34.18
BENGALURU CITY,HALASUR GATE TRAFFIC PS,2022,35.81
BENGALURU CITY,HALASUR GATE TRAFFIC PS,2023,37.44
BENGALURU CITY,HALASUR GATE TRAFFIC PS,2024,39.07
BENGALURU CITY,BHARATHI NAGAR PS,2016,26.4
BENGALURU CITY,BHARATHI NAGAR PS,2017,28.05
BENGALURU CITY,BHARATHI NAGAR PS,2018,29.7
BENGALURU CITY,BHARATHI NAGAR PS,2019,31.35
BENGALURU CITY,BHARATHI NAGAR PS,2020,33.0
BENGALURU CITY,BHARATHI NAGAR PS,2021,34.65
BENGALURU CITY,BHARATHI NAGAR PS,2022,36.3
BENGALURU CITY,BHARATHI NAGAR PS,2023,37.95
BENGALURU CITY,BHARATHI NAGAR PS,2024,39.6
BENGALURU CITY,GANGAMMANA GUDI PS,2016,26.5
BENGALURU CITY,GANGAMMANA GUDI PS,2017,28.16
BENGALURU CITY,GANGAMMANA GUDI PS,2018,29.81
BENGALURU CITY,GANGAMMANA GUDI PS,2019,31.47
BENGALURU CITY,GANGAMMANA GUDI PS,2020,33.12
BENGALURU CITY,GANGAMMANA GUDI PS,2021,34.78
BENGALURU CITY,GANGAMMANA GUDI PS,2022,36.44
BENGALURU CITY,GANGAMMANA GUDI PS,2023,38.09
BENGALURU CITY,GANGAMMANA GUDI PS,2024,39.75
BENGALURU CITY,THILAKNAGAR PS,2016,27.2
BENGALURU CITY,THILAKNAGAR PS,2017,28.9
BENGALURU CITY,THILAKNAGAR PS,2018,30.6
BENGALURU CITY,THILAKNAGAR PS,2019,32.3
BENGALURU CITY,THILAKNAGAR PS,2020,34.0
BENGALURU CITY,THILAKNAGAR PS,2021,35.7
BENGALURU CITY,THILAKNAGAR PS,2022,37.4
BENGALURU CITY,THILAKNAGAR PS,2023,39.1
BENGALURU CITY,THILAKNAGAR PS,2024,40.8
BENGALURU CITY,THALAGHATTAPURA PS,2016,28.9
BENGALURU CITY,THALAGHATTAPURA PS,2017,30.71
BENGALURU CITY,THALAGHATTAPURA PS,2018,32.51
BENGALURU CITY,THALAGHATTAPURA PS,2019,34.32
BENGALURU CITY,THALAGHATTAPURA PS,2020,36.12
BENGALURU CITY,THALAGHATTAPURA PS,2021,37.93
BENGALURU CITY,THALAGHATTAPURA PS,2022,39.74
BENGALURU CITY,THALAGHATTAPURA PS,2023,41.54
BENGALURU CITY,THALAGHATTAPURA PS,2024,43.35
BENGALURU CITY,KODIGEHALLI PS,2017,29.3
BENGALURU CITY,KODIGEHALLI PS,2018,31.39
BENGALURU CITY,KODIGEHALLI PS,2019,33.49
BENGALURU CITY,KODIGEHALLI PS,2020,35.58
BENGALURU CITY,KODIGEHALLI PS,2021,37.67
BENGALURU CITY,KODIGEHALLI PS,2022,39.76
BENGALURU CITY,KODIGEHALLI PS,2023,41.86
BENGALURU CITY,KODIGEHALLI PS,2024,43.95
BENGALURU CITY,EAST ZONE WOMEN PS,2016,29.44
BENGALURU CITY,EAST ZONE WOMEN PS,2017,31.28
BENGALURU CITY,EAST ZONE WOMEN PS,2018,33.12
BENGALURU CITY,EAST ZONE WOMEN PS,2019,34.96
BENGALURU CITY,EAST ZONE WOMEN PS,2020,36.8
BENGALURU CITY,EAST ZONE WOMEN PS,2021,38.64
BENGALURU CITY,EAST ZONE WOMEN PS,2022,40.48
BENGALURU CITY,EAST ZONE WOMEN PS,2023,42.32
BENGALURU CITY,EAST ZONE WOMEN PS,2024,44.16
BENGALURU CITY,HENNUR TRAFFIC PS,2023,30.0
BENGALURU CITY,HENNUR TRAFFIC PS,2024,45.0
BENGALURU CITY,SHANKARPURA PS,2016,30.22
BENGALURU CITY,SHANKARPURA PS,2017,32.11
BENGALURU CITY,SHANKARPURA PS,2018,34.0
BENGALURU CITY,SHANKARPURA PS,2019,35.89
BENGALURU CITY,SHANKARPURA PS,2020,37.78
BENGALURU CITY,SHANKARPURA PS,2021,39.67
BENGALURU CITY,SHANKARPURA PS,2022,41.56
BENGALURU CITY,SHANKARPURA PS,2023,43.44
BENGALURU CITY,SHANKARPURA PS,2024,45.33
BENGALURU CITY,VIDHANA SOUDHA PS,2016,30.74
BENGALURU CITY,VIDHANA SOUDHA PS,2017,32.66
BENGALURU CITY,VIDHANA SOUDHA PS,2018,34.59
BENGALURU CITY,VIDHANA SOUDHA PS,2019,36.51
BENGALURU CITY,VIDHANA SOUDHA PS,2020,38.43
BENGALURU CITY,VIDHANA SOUDHA PS,2021,40.35
BENGALURU CITY,VIDHANA SOUDHA PS,2022,42.27
BENGALURU CITY,VIDHANA SOUDHA PS,2023,44.19
BENGALURU CITY,VIDHANA SOUDHA PS,2024,46.11
BENGALURU CITY,BELLANDURU TRAFFIC PS,2023,32.0
BENGALURU CITY,BELLANDURU TRAFFIC PS,2024,48.0
BENGALURU CITY,R.M.C. YARD PS,2016,32.62
BENGALURU CITY,R.M.C. YARD PS,2017,34.66
BENGALURU CITY,R.M.C. YARD PS,2018,36.7
BENGALURU CITY,R.M.C. YARD PS,2019,38.74
BENGALURU CITY,R.M.C. YARD PS,2020,40.78
BENGALURU CITY,R.M.C. YARD PS,2021,42.82
BENGALURU CITY,R.M.C. YARD PS,2022,44.86
BENGALURU CITY,R.M.C. YARD PS,2023,46.89
BENGALURU CITY,R.M.C. YARD PS,2024,48.93
BENGALURU CITY,CHICKPET PS,2016,33.6
BENGALURU CITY,MAHADEVAPURA TRAFFIC PS,2023,33.6
BENGALURU CITY,MAHADEVAPURA TRAFFIC PS,2024,50.4
BENGALURU CITY,SHIVAJINAGAR TRAFFIC PS,2016,33.87
BENGALURU CITY,SHIVAJINAGAR TRAFFIC PS,2017,35.98
BENGALURU CITY,SHIVAJINAGAR TRAFFIC PS,2018,38.1
BENGALURU CITY,SHIVAJINAGAR TRAFFIC PS,2019,40.22
BENGALURU CITY,SHIVAJINAGAR TRAFFIC PS,2020,42.33
BENGALURU CITY,SHIVAJINAGAR TRAFFIC PS,2021,44.45
BENGALURU CITY,SHIVAJINAGAR TRAFFIC PS,2022,46.57
BENGALURU CITY,SHIVAJINAGAR TRAFFIC PS,2023,48.68
BENGALURU CITY,SHIVAJINAGAR TRAFFIC PS,2024,50.8
BENGALURU CITY,BIAL PS,2020,34.56
BENGALURU CITY,BIAL PS,2021,38.88
BENGALURU CITY,BIAL PS,2022,43.2
BENGALURU CITY,BIAL PS,2023,47.52
BENGALURU CITY,BIAL PS,2024,51.84
BENGALURU CITY,S.J. PARK PS,2016,34.58
BENGALURU CITY,S.J. PARK PS,2017,36.74
BENGALURU CITY,S.J. PARK PS,2018,38.9
BENGALURU CITY,S.J. PARK PS,2019,41.06
BENGALURU CITY,S.J. PARK PS,2020,43.22
BENGALURU CITY,S.J. PARK PS,2021,45.38
BENGALURU CITY,S.J. PARK PS,2022,47.54
BENGALURU CITY,S.J. PARK PS,2023,49.71
BENGALURU CITY,S.J. PARK PS,2024,51.87
BENGALURU CITY,BOMMANAHALLI PS,2016,34.84
BENGALURU CITY,BOMMANAHALLI PS,2017,37.02
BENGALURU CITY,BOMMANAHALLI PS,2018,39.2
BENGALURU CITY,BOMMANAHALLI PS,2019,41.38
BENGALURU CITY,BOMMANAHALLI PS,2020,43.56
BENGALURU CITY,BOMMANAHALLI PS,2021,45.73
BENGALURU CITY,BOMMANAHALLI PS,2022,47.91
BENGALURU CITY,BOMMANAHALLI PS,2023,50.09
BENGALURU CITY,BOMMANAHALLI PS,2024,52.27
BENGALURU CITY,BAGALAGUNTE PS,2017,35.0
BENGALURU CITY,BAGALAGUNTE PS,2018,37.5
BENGALURU CITY,BAGALAGUNTE PS,2019,40.0
BENGALURU CITY,BAGALAGUNTE PS,2020,42.5
BENGALURU CITY,BAGALAGUNTE PS,2021,45.0
BENGALURU CITY,BAGALAGUNTE PS,2022,47.5
BENGALURU CITY,BAGALAGUNTE PS,2023,50.0
BENGALURU CITY,BAGALAGUNTE PS,2024,52.5
BENGALURU CITY,MAGADI ROAD PS,2016,35.4
BENGALURU CITY,MAGADI ROAD PS,2017,37.61
BENGALURU CITY,MAGADI ROAD PS,2018,39.83
BENGALURU CITY,MAGADI ROAD PS,2019,42.04
BENGALURU CITY,MAGADI ROAD PS,2020,44.25
BENGALURU CITY,MAGADI ROAD PS,2021,46.46
BENGALURU CITY,MAGADI ROAD PS,2022,48.67
BENGALURU CITY,MAGADI ROAD PS,2023,50.89
BENGALURU CITY,MAGADI ROAD PS,2024,53.1
BENGALURU CITY,BYAPPANAHALLI PS,2016,37.94
BENGALURU CITY,BYAPPANAHALLI PS,2017,40.31
BENGALURU CITY,BYAPPANAHALLI PS,2018,42.69
BENGALURU CITY,BYAPPANAHALLI PS,2019,45.06
BENGALURU CITY,BYAPPANAHALLI PS,2020,47.43
BENGALURU CITY,BYAPPANAHALLI PS,2021,49.8
BENGALURU CITY,BYAPPANAHALLI PS,2022,52.17
BENGALURU CITY,BYAPPANAHALLI PS,2023,54.54
BENGALURU CITY,BYAPPANAHALLI PS,2024,56.91
BENGALURU CITY,MADIVALA TRAFFIC PS,2016,38.4
BENGALURU CITY,MADIVALA TRAFFIC PS,2017,40.8
BENGALURU CITY,MADIVALA TRAFFIC PS,2018,43.2
BENGALURU CITY,MADIVALA TRAFFIC PS,2019,45.6
BENGALURU CITY,MADIVALA TRAFFIC PS,2020,48.0
BENGALURU CITY,MADIVALA TRAFFIC PS,2021,50.4
BENGALURU CITY,MADIVALA TRAFFIC PS,2022,52.8
BENGALURU CITY,MADIVALA TRAFFIC PS,2023,55.2
BENGALURU CITY,MADIVALA TRAFFIC PS,2024,57.6
BENGALURU CITY,HEBBAL TRAFFIC PS,2021,38.6
BENGALURU CITY,HEBBAL TRAFFIC PS,2022,45.03
BENGALURU CITY,HEBBAL TRAFFIC PS,2023,51.47
BENGALURU CITY,HEBBAL TRAFFIC PS,2024,57.9
BENGALURU CITY,INDIRANAGAR PS,2019,38.6
BENGALURU CITY,INDIRANAGAR PS,2020,42.46
BENGALURU CITY,INDIRANAGAR PS,2021,46.32
BENGALURU CITY,INDIRANAGAR PS,2022,50.18
BENGALURU CITY,INDIRANAGAR PS,2023,54.04
BENGALURU CITY,INDIRANAGAR PS,2024,57.9
BENGALURU CITY,KENGERI TRAFFIC PS,2016,39.47
BENGALURU CITY,KENGERI TRAFFIC PS,2017,41.93
BENGALURU CITY,KENGERI TRAFFIC PS,2018,44.4
