District_Name,UnitName,FIRST_YEAR,LAST_YEAR,YEARS_RECORDED,TOTAL_FIRs,HEINOUS_FIRs,NON_HEINOUS_FIRs,HEINOUS_RATIO,FIRs_PER_YEAR,CRIME_VOLUME_SCALED,RISK_SCORE_NORM,SAFETY_INDEX,Latitude_mean,Longitude_mean,,,,
KALABURAGI,MADANAHIPPARGA PS,2021,2024,4,97,52,45,53.60824742,24.25,0.00356742,0.015036679,98.49633212,17.47024475,76.39664474,,15.60249719,,0.015036679
KALABURAGI,MALKHED PS,2019,2024,5,126,67,59,53.17460317,25.2,0.003719737,0.019458614,98.05413856,17.1861996,77.17218302,,20.10260382,,0.019458614
KALABURAGI,NIMBARGA PS,2019,2024,4,105,56,49,53.33333333,26.25,0.003888087,0.016216054,98.37839457,17.36094091,76.52366413,,16.80272166,,0.016216054
KALABURAGI,MADBOOL PS,2022,2024,3,91,51,40,56.04395604,30.33333333,0.004542782,0.014742561,98.5257439,17.26961796,77.02816139,,15.30317995,,0.014742561
KALABURAGI,MIRYAN PS,2019,2024,5,160,88,72,55,32,0.004810005,0.025649928,97.43500724,17.3749745,77.47014759,,26.403367,,0.025649928
KALABURAGI,YEDRAMI PS,2019,2024,6,225,125,100,55.55555556,37.5,0.005691839,0.036557717,96.3442283,16.83990031,76.53598596,,37.50398429,,0.036557717
KALABURAGI,DEVALAGANGAPUR PS,2019,2024,6,287,154,133,53.65853659,47.83333333,0.007348618,0.04510773,95.48922704,17.18978229,76.54976011,,46.20514403,,0.04510773
KALABURAGI,CHITTAPURA PS,2019,2024,4,208,112,96,53.84615385,52,0.008016675,0.032727063,96.72729373,17.11995504,77.09936279,,33.60561167,,0.032727063
KALABURAGI,REVOOR PS,2019,2024,5,261,140,121,53.63984674,52.2,0.008048741,0.040981169,95.9018831,17.30169277,76.51338325,,42.00563412,,0.040981169
KALABURAGI,NARONA PS,2019,2024,4,227,120,107,52.86343612,56.75,0.008778259,0.035085896,96.49141037,17.48167558,76.63969022,,36.00614478,,0.035085896
KALABURAGI,SULEPET PS,2019,2024,6,337,182,155,54.00593472,56.16666667,0.008684731,0.053362733,94.66372671,17.35808066,77.3404305,,54.60607931,,0.053362733
KALABURAGI,ALLAND PS,2019,2024,5,289,159,130,55.01730104,57.8,0.008946609,0.046582772,95.34172276,17.54833306,76.54771026,,47.70626263,,0.046582772
KALABURAGI,RATKAL PS,2019,2024,5,311,167,144,53.6977492,62.2,0.009652076,0.048941567,95.10584326,17.46970023,77.16893801,,50.10675645,,0.048941567
KALABURAGI,SEDAM PS,2019,2024,5,325,171,154,52.61538462,65,0.01010101,0.050121031,94.98789689,17.15338798,77.28974734,,51.30707071,,0.050121031
KALABURAGI,AFZALPUR PS,2021,2024,4,282,151,131,53.54609929,70.5,0.010982844,0.044225863,95.57741368,17.2106655,76.34462426,,45.30768799,,0.044225863
KALABURAGI,CHINCHOLI PS,2022,2024,3,214,114,100,53.27102804,71.33333333,0.011116456,0.033318772,96.66812277,17.46066258,77.39355178,,34.20778152,,0.033318772
KALABURAGI,SHAHABAD TOWN PS,2023,2024,2,147,76,71,51.70068027,73.5,0.011463845,0.02211704,97.78829603,17.13702736,76.94161554,,22.80802469,,0.02211704
KALABURAGI,MAHAGOAN PS,2019,2024,4,330,177,153,53.63636364,82.5,0.012906846,0.051891693,94.81083066,17.50512737,76.95104094,,53.10903479,,0.051891693
KALABURAGI,WADI PS,2019,2024,5,409,222,187,54.27872861,81.8,0.012794613,0.065157109,93.48428911,17.02857164,76.96753855,,66.60895623,,0.065157109
KALABURAGI,MUDHOL PS,2023,2024,2,165,89,76,53.93939394,82.5,0.012906846,0.025950286,97.40497144,17.02242629,77.39431628,,26.70903479,,0.025950286
KALABURAGI,KAMALAPUR PS,2019,2024,5,464,253,211,54.52586207,92.8,0.014558281,0.074296772,92.57032275,17.57576051,77.01392573,,75.9101908,,0.074296772
KALABURAGI,NELOGI PS,2019,2024,6,560,305,255,54.46428571,93.33333333,0.014643792,0.089625845,91.0374155,17.04087882,76.5473731,,91.51025065,,0.089625845
KALABURAGI,JEWARGI PS,2019,2024,4,536,291,245,54.29104478,134,0.021164021,0.085503288,91.44967123,16.97490851,76.77149956,,87.31481481,,0.085503288
KALABURAGI CITY,KALABURAGI CITY CENCRIME PS,2019,2024,6,316,158,158,50,52.66666667,0.008123564,0.046287418,95.37125825,17.30829166,76.81688793,,47.40568649,,0.046287418
KALABURAGI CITY,ROZA PS,2019,2024,6,694,359,335,51.72910663,115.6666667,0.018224574,0.105546899,89.44531009,17.34854513,76.8514167,,107.7127572,,0.105546899
KALABURAGI CITY,MB NAGAR PS,2019,2024,6,844,457,387,54.14691943,140.6666667,0.022232911,0.134438951,86.55610487,17.33075728,76.85501362,,137.115563,,0.134438951
KALABURAGI CITY,KALABURAGI CITY WOMEN PS,2020,2024,5,608,397,211,65.29605263,121.6,0.019175886,0.116749525,88.3250475,17.32298104,76.8112819,,119.1134231,,0.116749525
KALABURAGI CITY,STATION BAZAR PS,2018,2024,7,1084,568,516,52.39852399,154.8571429,0.02450812,0.167162065,83.28379353,17.31847708,76.82658664,,170.4171557,,0.167162065
KALABURAGI CITY,ASHOKNAGAR PS,2019,2024,6,941,501,440,53.24123273,156.8333333,0.024824969,0.147411438,85.25885619,17.32108785,76.81195101,,150.3173775,,0.147411438
KALABURAGI CITY,FERHATABAD PS,2019,2024,6,970,515,455,53.09278351,161.6666667,0.025599914,0.151539013,84.84609867,17.2046822,76.7565426,,154.5179199,,0.151539013
KALABURAGI CITY,UNIVERSITY PS,2017,2024,8,1434,770,664,53.69595537,179.25,0.028419112,0.226712077,77.32879227,17.3122902,76.869382,,231.0198934,,0.226712077
KALABURAGI CITY,CHOWK PS,2019,2024,6,1137,601,536,52.8583993,189.5,0.03006253,0.176893913,82.31060868,17.35114337,76.8321201,,180.3210438,,0.176893913
KALABURAGI CITY,BRAHMAPUR PS,2019,2024,6,1294,686,608,53.01391036,215.6666667,0.034257923,0.201953841,79.80461594,17.33522903,76.83576599,,205.8239805,,0.201953841
KALABURAGI CITY,KALABURAGI TRAFFIC I PS,2019,2024,6,1351,743,608,54.99629904,225.1666667,0.035781091,0.218757846,78.12421544,17.27461128,76.80804237,,222.9250468,,0.218757846
KALABURAGI CITY,RAGAVENDRANAGAR PS,2019,2024,6,1553,808,745,52.02833226,258.8333333,0.041178986,0.237922826,76.20771744,17.34286052,76.78229464,,242.4288253,,0.237922826
KALABURAGI CITY,SUB URBAN PS,2019,2024,6,2453,1310,1143,53.40399511,408.8333333,0.06522901,0.385923308,61.40766919,17.37275262,76.81972823,,393.0456603,,0.385923308
KALABURAGI CITY,KALABURAGI TRAFFIC II PS,2019,2024,6,2327,1334,993,57.32703051,387.8333333,0.061862006,0.392995922,60.70040785,17.34418557,76.84646321,,400.2433034,,0.392995922
KARNATAKA RAILWAYS,MANGALURU RLY PS,2019,2024,6,60,34,26,56.66666667,10,0.001282668,0.00972891,99.02710898,12.85185726,74.89174603,,10.20089787,,0.00972891
KARNATAKA RAILWAYS,BANGARPET RLY PS,2019,2024,6,71,36,35,50.70422535,11.83333333,0.001576613,0.01031869,98.96813102,13.00021036,78.14796855,,10.80110363,,0.01031869
KARNATAKA RAILWAYS,SHIVAMOGGA RLY PS,2020,2023,4,65,33,32,50.76923077,16.25,0.002284752,0.009434811,99.05651893,13.91925121,75.57083109,,9.901599327,,0.009434811
KARNATAKA RAILWAYS,BYAPPANAHALLI RLY PS,2018,2024,7,108,60,48,55.55555556,15.42857143,0.00215305,0.017394016,98.26059843,13.01714983,77.64907968,,18.00150713,,0.017394016
KARNATAKA RAILWAYS,DAVANAGERE RLY PS,2017,2024,5,105,54,51,51.42857143,21,0.003046336,0.015625898,98.43741022,14.37261528,76.01254822,,16.20213244,,0.015625898
KARNATAKA RAILWAYS,BALLARI RLY PS,2019,2024,6,143,74,69,51.74825175,23.83333333,0.003500615,0.021521985,97.84780152,15.17709073,76.72809217,,22.20245043,,0.021521985
KARNATAKA RAILWAYS,BIDAR RLY PS,2019,2024,6,147,74,73,50.34013605,24.5,0.003607504,0.021522058,97.84779417,17.94978466,77.39163629,,22.20252525,,0.021522058
KARNATAKA RAILWAYS,VIJAYAPURA RLY PS,2019,2024,6,176,91,85,51.70454545,29.33333333,0.004382449,0.026534,97.34660003,16.5030708,75.77832907,,27.30306771,,0.026534
KARNATAKA RAILWAYS,GADAG RLY PS,2019,2024,6,193,101,92,52.33160622,32.16666667,0.004836727,0.029482199,97.05178006,15.41005392,75.85214105,,30.30338571,,0.029482199
KARNATAKA RAILWAYS,BENGALURU RURAL RLY PS,2019,2024,5,173,92,81,53.17919075,34.6,0.005226872,0.026829369,97.31706308,13.17868714,77.42397132,,27.60365881,,0.026829369
KARNATAKA RAILWAYS,ARASIKERE RLY PS,2019,2024,6,213,117,96,54.92957746,35.5,0.005371172,0.034199187,96.58008134,13.34722028,76.1746626,,35.10375982,,0.034199187
KARNATAKA RAILWAYS,BELAGAVI RLY PS,2019,2024,6,302,158,144,52.31788079,50.33333333,0.007749452,0.04628716,95.37128398,15.94443577,74.59574361,,47.40542462,,0.04628716
KARNATAKA RAILWAYS,HUBBALLI RLY PS,2019,2024,6,364,189,175,51.92307692,60.66666667,0.009406232,0.05542675,94.45732497,15.20741559,75.21761898,,56.70658436,,0.05542675
KARNATAKA RAILWAYS,MYSURU RLY PS,2019,2024,6,372,201,171,54.03225806,62,0.00962001,0.058964362,94.1035638,12.49816571,76.65807575,,60.30673401,,0.058964362
KARNATAKA RAILWAYS,BENGALURU CANTONMENT RLY PS,2019,2024,6,446,245,201,54.93273543,74.33333333,0.011597456,0.071936426,92.80635739,12.995553,77.72009635,,73.50811822,,0.071936426
KARNATAKA RAILWAYS,RAICHUR RLY PS,2019,2024,6,549,293,256,53.36976321,91.5,0.014349848,0.086088178,91.39118219,16.43139308,77.24994746,,87.91004489,,0.086088178
KARNATAKA RAILWAYS,BENGALURU CITY RLY PS,2017,2024,7,678,372,306,54.86725664,96.85714286,0.015208777,0.109377078,89.06229218,12.88615999,77.48914214,,111.6106461,,0.109377078
KARNATAKA RAILWAYS,WADI RLY PS,2021,2024,4,430,218,212,50.69767442,107.5,0.016915184,0.063980788,93.60192117,15.75495833,76.38711622,,65.41184063,,0.063980788
KODAGU,KODAGU CEN CRIME PS,2023,2024,2,48,24,24,50,24,0.003527337,0.006782567,99.32174331,12.30091379,75.52124963,,7.202469136,,0.006782567
KODAGU,MADIKERI TRAFFIC PS,2019,2024,6,210,111,99,52.85714286,35,0.005291005,0.032430399,96.75696009,12.41715359,75.71313704,,33.3037037,,0.032430399
KODAGU,KODAGU WOMEN PS,2019,2024,6,236,146,90,61.86440678,39.33333333,0.005985784,0.042748482,95.72515176,12.3844013,75.73863632,,43.80419005,,0.042748482
KODAGU,BHAGAMANDALA PS,2018,2024,7,344,182,162,52.90697674,49.14285714,0.007558579,0.053361958,94.66380417,12.3795396,75.55143952,,54.60529101,,0.053361958
KODAGU,SRIMANGALA PS,2017,2024,8,386,213,173,55.18134715,48.25,0.007415424,0.06250031,93.74996897,12.13610257,75.87208557,,63.9051908,,0.06250031
KODAGU,KUTTA PS,2019,2024,6,348,189,159,54.31034483,58,0.008978676,0.055426456,94.45735438,11.97198972,76.06102675,,56.70628507,,0.055426456
KODAGU,KUSHALNAGAR TRAFFIC PS,2018,2024,7,530,289,241,54.52830189,75.71428571,0.011818869,0.084907282,91.50927177,12.46141215,75.94083432,,86.70827321,,0.084907282
KODAGU,KUSHALNAGAR TOWN PS,2018,2024,7,563,295,268,52.39786856,80.42857143,0.012574727,0.086676535,91.33234655,12.44883244,75.93888563,,88.50880231,,0.086676535
KODAGU,NAPOKLU PS,2018,2024,7,560,295,265,52.67857143,80,0.012506013,0.086676487,91.33235127,12.28390221,75.66779005,,88.50875421,,0.086676487
KODAGU,MADIKERI TOWN PS,2019,2024,6,550,284,266,51.63636364,91.66666667,0.01437657,0.083435098,91.65649021,12.42255934,75.73712346,,85.2100636,,0.083435098
KODAGU,SUNTICOPPA PS,2019,2024,6,639,342,297,53.52112676,106.5,0.01675485,0.10053448,89.94655201,12.45089713,75.81719483,,102.6117284,,0.10053448
KODAGU,SIDDAPURA PS,2019,2024,6,749,392,357,52.3364486,124.8333333,0.019694297,0.115275938,88.4724062,12.29710816,75.86838634,,117.613786,,0.115275938
KODAGU,PONNAMPET PS,2019,2024,6,814,444,370,54.54545455,135.6666667,0.021431244,0.130606146,86.93938536,12.1420855,75.97718438,,133.2150019,,0.130606146
KODAGU,VIRAJPET TOWN PS,2019,2024,6,938,486,452,51.81236674,156.3333333,0.024744803,0.142989552,85.70104479,12.19478316,75.79675814,,145.8173214,,0.142989552
KODAGU,MADIKERI RURAL PS,2019,2024,6,926,490,436,52.91576674,154.3333333,0.024424136,0.144168486,85.58315136,12.38199858,75.67892774,,147.0170969,,0.144168486
KODAGU,GONIKOPPA PS,2019,2024,6,963,513,450,53.27102804,160.5,0.025412859,0.150949307,84.90506929,12.18182415,75.93363954,,153.917789,,0.150949307
KODAGU,VIRAJPET RURAL PS,2019,2024,6,1082,579,503,53.51201479,180.3333333,0.028592806,0.17040755,82.95924497,12.20626606,75.78166912,,173.720015,,0.17040755
KODAGU,KUSHALANAGAR RURAL PS,2019,2024,6,1107,580,527,52.39385727,184.5,0.029260863,0.170702799,82.92972015,12.48192337,75.92410015,,174.0204826,,0.170702799
KODAGU,SOMWARPET PS,2019,2024,6,1107,589,518,53.2068654,184.5,0.029260863,0.173355897,82.66441029,12.58671178,75.83187927,,176.7204826,,0.173355897
KODAGU,SHANIVARASANTHE PS,2019,2024,6,1248,662,586,53.04487179,208,0.0330287,0.194878066,80.51219344,12.71513835,75.87899302,,198.6231201,,0.194878066
KOLAR,GOWNAPALLI PS,2020,2024,3,69,37,32,53.62318841,23,0.003367003,0.01061471,98.93852899,13.48109941,78.21758326,,11.1023569,,0.01061471
KOLAR,GULPET PS,2019,2024,6,176,89,87,50.56818182,29.33333333,0.004382449,0.025944422,97.40555778,13.13992679,78.1424692,,26.70306771,,0.025944422
KOLAR,KOLAR CEN CRIME PS,2019,2024,5,179,90,89,50.27932961,35.8,0.005419272,0.026239924,97.37600759,13.12117047,78.10545613,,27.00379349,,0.026239924
KOLAR,RAYALPAD PS,2020,2024,5,205,111,94,54.14634146,41,0.006253006,0.032431061,96.75689392,13.48371145,78.32583126,,33.3043771,,0.032431061
KOLAR,KOLAR TOWN PS,2016,2024,6,265,137,128,51.69811321,44.16666667,0.006760729,0.040095917,95.99040831,13.13056879,78.12316845,,41.10473251,,0.040095917
KOLAR,KOLAR WOMEN PS,2019,2024,4,145,98,47,67.5862069,36.25,0.005491422,0.028598284,97.14017165,13.14299821,78.15260253,,29.403844,,0.028598284
KOLAR,MULBAGAL RURAL PS,2017,2024,5,246,138,108,56.09756098,49.2,0.007567741,0.040391261,95.96087393,13.14558135,78.32254206,,41.40529742,,0.040391261
KOLAR,MULBAGAL TOWN PS,2017,2024,5,259,138,121,53.28185328,51.8,0.007984608,0.040391547,95.96084526,13.16275612,78.38868824,,41.40558923,,0.040391547
KOLAR,KOLAR TRAFFIC PS,2023,2024,2,100,58,42,58,50,0.007696008,0.016808251,98.31917491,13.12610017,78.06089791,,17.40538721,,0.016808251
KOLAR,VEMAGAL PS,2017,2024,8,495,270,225,54.54545455,61.875,0.009599968,0.07930477,92.06952298,13.19117807,77.94790016,,81.00671998,,0.07930477
KOLAR,NANGLI PS,2022,2024,3,190,105,85,55.26315789,63.33333333,0.009833788,0.030664791,96.93352085,13.19920513,78.46669578,,31.50688365,,0.030664791
KOLAR,MASTI PS,2020,2024,4,274,148,126,54.01459854,68.5,0.010662177,0.043341276,95.66587236,12.88818556,78.01712988,,44.40746352,,0.043341276
KOLAR,SRINIVASAPURA PS,2020,2024,5,534,288,246,53.93258427,106.8,0.01680295,0.084615922,91.53840782,13.32178055,78.20260011,,86.41176207,,0.084615922
KOLAR,KOLAR RURAL PS,2019,2024,6,823,438,385,53.2199271,137.1666667,0.021671744,0.128837579,87.11624205,13.19724584,78.1748166,,131.4151702,,0.128837579
KOLAR,MALUR PS,2017,2024,7,1299,710,589,54.65742879,185.5714286,0.029432648,0.209025451,79.09745491,12.96045822,77.85378113,,213.0206029,,0.209025451
KOPPAL,KOPPAL CEN CRIME PS,2019,2024,4,74,37,37,50,18.5,0.002645503,0.010614214,98.93857862,15.4458643,76.26093073,,11.10185185,,0.010614214
KOPPAL,GANGAVATHI TRAFFIC PS,2019,2024,6,310,170,140,54.83870968,51.66666667,0.00796323,0.049824772,95.01752281,15.43734201,76.52867479,,51.00557426,,0.049824772
KOPPAL,KOPPAL TRAFFIC PS,2019,2024,6,342,194,148,56.7251462,57,0.008818342,0.05690029,94.30997105,15.34234241,76.15634726,,58.20617284,,0.05690029
KOPPAL,KOPPAL WOMEN PS,2019,2024,6,350,197,153,56.28571429,58.33333333,0.00903212,0.057784803,94.22151973,15.36862013,76.18117465,,59.10632248,,0.057784803
KOPPAL,BEVOOR PS,2019,2024,6,612,335,277,54.73856209,102,0.016033349,0.098470463,90.15295375,15.57859817,76.18938228,,100.5112233,,0.098470463
KOPPAL,ALWANDI PS,2019,2024,6,693,374,319,53.96825397,115.5,0.018197852,0.109968712,89.00312884,15.23900075,75.98424764,,112.2127385,,0.109968712
KOPPAL,YELBURGA PS,2019,2024,6,698,375,323,53.72492837,116.3333333,0.018331463,0.110263592,88.97364078,15.59745899,76.02943845,,112.512832,,0.110263592
KOPPAL,KUKNOOR PS,2019,2024,6,716,390,326,54.46927374,119.3333333,0.018812463,0.114685754,88.5314246,15.43109931,75.99938908,,117.0131687,,0.114685754
KOPPAL,KOPPAL TOWN PS,2019,2024,6,770,399,371,51.81818182,128.3333333,0.020255465,0.117339845,88.2660155,15.34844957,76.18087409,,119.7141788,,0.117339845
KOPPAL,HANUMASAGAR PS,2019,2024,6,914,488,426,53.3916849,152.3333333,0.024103469,0.143578688,85.64213116,15.86576559,75.99303725,,146.4168724,,0.143578688
KOPPAL,TAVAREGERA PS,2019,2024,6,925,489,436,52.86486486,154.1666667,0.024397413,0.143873679,85.61263207,15.78150506,76.37689617,,146.7170782,,0.143873679
KOPPAL,KANAKAGIRI PS,2019,2024,6,1107,594,513,53.65853659,184.5,0.029260863,0.174829841,82.51701593,15.58902251,76.42945292,,178.2204826,,0.174829841
KOPPAL,GANGAVATHI TOWN PS,2019,2024,6,1263,666,597,52.73159145,210.5,0.033429533,0.196057496,80.39425037,15.43028316,76.5272409,,199.8234007,,0.196057496
KOPPAL,KARATAGI PS,2019,2024,6,1658,877,781,52.89505428,276.3333333,0.043984822,0.258265178,74.17348224,15.56317368,76.64146854,,263.1307894,,0.258265178
KOPPAL,GANGAVATHI RURAL PS,2019,2024,6,1766,960,806,54.3601359,294.3333333,0.046870825,0.282734627,71.72653732,15.44111901,76.50997235,,288.0328096,,0.282734627
KOPPAL,MUNIRABAD PS,2019,2024,6,1784,976,808,54.70852018,297.3333333,0.047351825,0.287451577,71.25484227,15.33393679,76.30736685,,292.8331463,,0.287451577
KOPPAL,KUSHTAGI PS,2019,2024,6,1893,1019,874,53.82989963,315.5,0.05026455,0.300129496,69.9870504,15.77725398,76.1732004,,305.7351852,,0.300129496
KOPPAL,KOPPAL RURAL PS,2019,2024,6,2010,1088,922,54.12935323,335,0.053391053,0.320472069,67.95279315,15.39323642,76.2169528,,326.4373737,,0.320472069
MANDYA,KOPPA PS,2023,2024,2,34,18,16,52.94117647,17,0.002405002,0.005013063,99.49869374,12.75499606,76.94011128,,5.401683502,,0.005013063
MANDYA,BESAGARAGHALLI PS,2022,2024,3,63,33,30,52.38095238,21,0.003046336,0.009435335,99.05646654,12.62784288,77.00446852,,9.902132435,,0.009435335
MANDYA,BASARALU PS,2019,2024,4,88,48,40,54.54545455,22,0.00320667,0.013857276,98.61427243,12.7005011,76.83614716,,14.40224467,,0.013857276
MANDYA,MANDYA CEN CRIME PS,2023,2024,2,50,25,25,50,25,0.00368767,0.007077466,99.29225341,12.51837948,76.91046788,,7.502581369,,0.007077466
MANDYA,KIRUGAVALU PS,2019,2024,4,117,62,55,52.99145299,29.25,0.004369088,0.017985117,98.20148825,12.34953903,76.93408177,,18.60305836,,0.017985117
MANDYA,SHIVALLI PS,2020,2024,3,108,57,51,52.77777778,36,0.005451339,0.016511918,98.34880818,12.58869174,76.81721246,,17.10381594,,0.016511918
MANDYA,K.R. PET TOWN PS,2020,2024,4,172,90,82,52.3255814,43,0.006573673,0.026240718,97.37592818,12.67463566,76.49065941,,27.00460157,,0.026240718
MANDYA,BELAKAVADI PS,2023,2024,2,91,48,43,52.74725275,45.5,0.006974507,0.013859867,98.61401326,12.26803863,77.10408371,,14.40488215,,0.013859867
MANDYA,MALAVALLI TOWN PS,2023,2024,2,102,53,49,51.96078431,51,0.007856341,0.015334418,98.46655824,12.22448683,75.90674358,,15.90549944,,0.015334418
MANDYA,MANDYA WOMEN PS,2019,2024,4,156,109,47,69.87179487,39,0.005932339,0.031841263,96.81587372,12.53944448,76.90455411,,32.70415264,,0.031841263
MANDYA,MANDYA WEST PS,2022,2024,3,158,84,74,53.16455696,52.66666667,0.008123564,0.024473052,97.55269481,12.43711922,76.86322386,,25.20568649,,0.024473052
MANDYA,K.R. SAGAR PS,2020,2024,3,171,87,84,50.87719298,57,0.008818342,0.025357896,97.4642104,12.43238095,76.57715464,,26.10617284,,0.025357896
MANDYA,MADDUR TRAFFIC PS,2022,2024,3,157,87,70,55.41401274,52.33333333,0.008070119,0.025357381,97.46426187,12.5879978,77.04355316,,26.10564908,,0.025357381
MANDYA,BINDIGANAVILE PS,2019,2024,4,220,120,100,54.54545455,55,0.008497675,0.035085703,96.49142967,12.91323737,76.63993475,,36.00594837,,0.035085703
MANDYA,NAGAMANGALA TOWN PS,2022,2024,3,171,91,80,53.21637427,57,0.008818342,0.026537051,97.34629491,12.8134701,76.74599204,,27.30617284,,0.026537051
MANDYA,NAGAMANGALA RURAL PS,2023,2024,2,104,61,43,58.65384615,52,0.008016675,0.017692838,98.23071623,12.76494338,76.75060095,,18.30561167,,0.017692838
MANDYA,MANDYA CENTRAL PS,2017,2024,7,409,217,192,53.05623472,58.42857143,0.00904739,0.063680588,93.63194123,12.53719191,76.89539539,,65.10633317,,0.063680588
MANDYA,MALAVALLI RURAL PS,2019,2024,4,224,126,98,56.25,56,0.008658009,0.036854546,96.31454541,12.39487362,77.05331996,,37.80606061,,0.036854546
MANDYA,KERAGODU PS,2019,2024,3,181,96,85,53.03867403,60.33333333,0.009352787,0.028011362,97.19886379,12.60731048,76.76894385,,28.80654695,,0.028011362
MANDYA,KESTHUR PS,2023,2024,2,125,66,59,52.8,62.5,0.009700176,0.019167939,98.08320607,12.69086809,77.05046579,,19.80679012,,0.019167939
MANDYA,K.M. DODDI PS,2020,2024,4,245,133,112,54.28571429,61.25,0.009499759,0.038918646,96.1081354,12.4812383,77.0350625,,39.90664983,,0.038918646
MANDYA,HALAGUR PS,2022,2024,3,192,104,88,54.16666667,64,0.009940677,0.030370076,96.96299237,12.47615571,77.11504589,,31.20695847,,0.030370076
MANDYA,MELUKOTE PS,2023,2024,2,135,71,64,52.59259259,67.5,0.010501844,0.020642434,97.93575657,12.6408889,76.64283808,,21.30735129,,0.020642434
MANDYA,MADDUR PS,2019,2024,6,417,219,198,52.51798561,69.5,0.010822511,0.064271386,93.57286138,12.56457808,77.05688216,,65.70757576,,0.064271386
MANDYA,MANDYA TRAFFIC PS,2019,2024,6,430,233,197,54.18604651,71.66666667,0.0111699,0.068398667,93.16013327,12.52642362,76.89420278,,69.90781893,,0.068398667
MANDYA,KIKKERI PS,2022,2024,3,224,118,106,52.67857143,74.66666667,0.011650901,0.034498295,96.55017052,12.57515733,76.31420037,,35.40815563,,0.034498295
MANDYA,BELLUR PS,2022,2024,3,209,119,90,56.93779904,69.66666667,0.010849233,0.034792532,96.52074679,12.97732187,76.73247493,,35.70759446,,0.034792532
MANDYA,SRIRANGAPATNA RURAL PS,2019,2024,4,298,168,130,56.37583893,74.5,0.011624178,0.049237713,95.07622874,12.42513614,76.68341478,,50.40813692,,0.049237713
MANDYA,MANDYA EAST PS,2019,2024,4,404,209,195,51.73267327,101,0.015873016,0.061326973,93.86730271,12.52857263,76.9034628,,62.71111111,,0.061326973
MANDYA,SRIRANGAPATNA PS,2020,2024,3,300,163,137,54.33333333,100,0.015712682,0.047766581,95.22334187,12.43951615,76.64927831,,48.91099888,,0.047766581
MANDYA,MANDYA RURAL PS,2019,2024,4,508,273,235,53.74015748,127,0.020041687,0.080196319,91.98036813,12.51572916,76.87592862,,81.91402918,,0.080196319
MANDYA,PANDAVAPURA PS,2019,2024,5,774,418,356,54.00516796,154.8,0.024498958,0.12294375,87.70562503,12.50463496,76.66097321,,125.4171493,,0.12294375
MANDYA,K.R. PET RURAL PS,2023,2024,2,327,172,155,52.59938838,163.5,0.025893859,0.050426683,94.95733172,12.63550765,76.47632331,,51.6181257,,0.050426683
MANGALURU CITY,CEN CRIME PS MANGALURU CITY,2022,2024,3,172,86,86,50,57.33333333,0.008871787,0.025063144,97.4936856,12.91929952,74.85893977,,25.80621025,,0.025063144
MANGALURU CITY,E AND N CRIME PS MANGALURU CITY,2019,2022,4,254,127,127,50,63.5,0.00986051,0.037150162,96.28498382,12.87394057,74.85331726,,38.10690236,,0.037150162
MANGALURU CITY,MANGALORE WEST TRAFFIC PS,2019,2024,6,441,237,204,53.7414966,73.5,0.011463845,0.069578024,93.04219756,12.88085356,74.83728373,,71.10802469,,0.069578024
MANGALURU CITY,BARKE PS,2019,2024,6,537,275,262,51.21042831,89.5,0.014029181,0.08078176,91.92182395,12.88458565,74.83400311,,82.50982043,,0.08078176
MANGALURU CITY,MANGALORE WOMEN PS,2019,2024,6,446,291,155,65.24663677,74.33333333,0.011597456,0.085496707,91.45032926,12.88782124,74.84590728,,87.30811822,,0.085496707
MANGALURU CITY,MANGALORE RURAL PS,2019,2024,6,741,380,361,51.28205128,123.5,0.019480519,0.111738326,88.82616738,12.90316419,74.90993518,,114.0136364,,0.111738326
MANGALURU CITY,PANAMBUR PS,2019,2024,6,764,394,370,51.57068063,127.3333333,0.020095131,0.115865791,88.41342089,12.92182544,74.81674062,,118.2140666,,0.115865791
MANGALURU CITY,MANGALORE NORTH PS,2016,2024,7,941,483,458,51.32837407,134.4285714,0.021232736,0.14210277,85.78972299,12.8694634,74.83836201,,144.9148629,,0.14210277
MANGALURU CITY,MULKI PS,2019,2024,6,847,444,403,52.42030697,141.1666667,0.022313078,0.130606753,86.9393247,13.07485491,74.80274129,,133.2156192,,0.130606753
MANGALURU CITY,KANKANADY TOWN PS,2019,2024,6,872,452,420,51.83486239,145.3333333,0.022981134,0.132965522,86.70344777,12.87370404,74.8785101,,135.6160868,,0.132965522
MANGALURU CITY,KAVOOR PS,2019,2024,6,877,454,423,51.76738883,146.1666667,0.023114745,0.133555192,86.64448084,12.92164187,74.85250891,,136.2161803,,0.133555192
MANGALURU CITY,BAJPE PS,2018,2024,7,1028,540,488,52.52918288,146.8571429,0.023225452,0.158907098,84.10929019,12.95591979,74.8875186,,162.0162578,,0.158907098
MANGALURU CITY,URVA PS,2019,2024,6,896,466,430,52.00892857,149.3333333,0.023622468,0.137093006,86.29069944,12.80853459,74.75445003,,139.8165357,,0.137093006
MANGALURU CITY,MANGALORE SOUTH PS,2016,2024,9,1367,707,660,51.7190929,151.8888889,0.024032209,0.20813737,79.18626299,12.84446102,74.82432613,,212.1168225,,0.20813737
MANGALURU CITY,KONAJE PS,2019,2024,6,932,479,453,51.39484979,155.3333333,0.024584469,0.140925921,85.90740793,12.77694571,74.88551166,,143.7172091,,0.140925921
